time,interArrival,dimmer,servers,response,concept,segment,queue
123.0,90.7666666667272,1.0,5.0,0.0578904986882457,1,1,0.0
124.0,87.7999999999473,1.0,4.0,0.206151899494398,1,1,0.0
125.0,98.2999999999115,1.0,3.0,3.89536074414526,1,1,0.0
126.0,91.0666666666151,1.0,4.0,3.09492712595155,1,1,60.0
127.0,82.9666666666528,1.0,5.0,0.0580157975150261,1,1,0.0
128.0,89.2333333333333,1.0,4.0,0.132244811902351,1,1,0.0
129.0,92.1666666666912,1.0,3.0,2.40844580146344,1,1,0.0
130.0,83.7333333333166,1.0,4.0,1.297475469621,1,1,35.0
131.0,77.8999999999896,1.0,5.0,0.0457995419339888,1,1,0.0
132.0,71.6333333333381,1.0,4.0,0.0536092915249332,1,1,0.0
133.0,66.8666666666979,1.0,3.0,0.115155491110736,1,1,0.0
134.0,66.0333333333179,1.0,2.0,3.6105159181546,1,1,0.0
135.0,68.9333333333448,1.0,3.0,6.62781711428741,1,1,202.0
136.0,65.966666666726,1.0,4.0,1.7203363445251,1,1,51.0
137.0,57.03333333332,1.0,5.0,0.0416583252009978,1,1,0.0
138.0,59.7666666666169,1.0,4.0,0.0585069293909195,1,1,0.0
139.0,70.4666666667019,1.0,3.0,0.112249326809365,1,1,0.0
140.0,65.8333333333114,1.0,2.0,4.80491893802596,1,1,0.0
141.0,70.4666666667019,1.0,3.0,6.45305513530687,1,1,197.0
142.0,60.600000000002,1.0,4.0,0.845289278906598,1,1,20.0
143.0,66.1666666666578,1.0,5.0,0.0467572563844195,1,1,0.0
144.0,73.6333333333628,1.0,4.0,0.0511762081282975,1,1,0.0
145.0,66.4666666666467,1.0,3.0,0.175116820858471,1,1,0.0
146.0,67.2333333333804,1.0,2.0,4.47614385013895,1,1,0.0
147.0,68.699999999984,1.0,3.0,7.26902492719273,1,1,209.0
148.0,76.7666666666667,1.0,4.0,4.29339106873947,1,1,192.0
149.0,70.8666666667423,1.0,5.0,0.0427022822053056,1,1,0.0
150.0,68.9999999999885,1.0,4.0,0.0548563278514949,1,1,0.0
151.0,71.6333333333142,1.0,3.0,0.193934622687951,1,1,0.0
152.0,75.2666666666165,1.0,2.0,5.73462410396065,1,1,0.0
153.0,69.5000000000162,1.0,3.0,6.7797617711276,1,1,202.0
154.0,63.4999999999598,1.0,4.0,1.31472006936507,1,1,45.0
155.0,66.46666666666,1.0,5.0,0.0419636537918039,1,1,0.0
156.0,60.8666666667032,1.0,4.0,0.0480774927990108,1,1,0.0
157.0,58.6333333333333,1.0,3.0,0.0751679465849522,1,1,0.0
158.0,59.999999999996,1.0,2.0,2.29846404295605,1,1,0.0
159.0,60.7999999999959,1.0,3.0,1.92717824119296,1,1,45.0
160.0,57.4666666666686,1.0,4.0,0.0411962003333138,1,1,0.0
161.0,43.633333333329,1.0,3.0,0.0475364850167992,1,1,0.0
162.0,43.5666666666536,1.0,2.0,0.386675386179012,1,1,0.0
163.0,49.2999999999951,1.0,1.0,7.98447043135394,1,1,0.0
164.0,48.6333333333106,1.0,2.0,8.50847359554352,1,1,525.0
165.0,60.7000000000243,1.0,3.0,5.78544995354389,1,1,308.0
166.0,55.2666666666538,1.0,4.0,0.528532481326645,1,1,19.0
167.0,57.7333333333391,1.0,3.0,0.0997952629546419,1,1,0.0
168.0,66.4666666666534,1.0,2.0,5.12732823880353,1,1,0.0
169.0,75.8666666666287,1.0,3.0,8.72034194931401,1,1,287.0
170.0,71.1333333332646,1.0,4.0,4.93991590005428,1,1,198.0
171.0,70.8999999999953,1.0,5.0,0.0547536653663929,1,1,0.0
172.0,72.9999999999927,1.0,4.0,0.0905950253620845,1,1,0.0
173.0,84.1333333333361,1.0,3.0,1.59905278074941,1,1,0.0
174.0,80.7999999999785,1.0,4.0,0.345900572439265,1,1,0.0
175.0,70.2333333333287,1.0,3.0,0.13897282983531,1,1,0.0
176.0,72.3666666666715,1.0,2.0,6.60602771694625,1,1,0.0
177.0,80.8333333333145,1.0,3.0,9.29027914600032,1,1,365.0
178.0,76.3333333333333,1.0,4.0,6.28993465404174,1,1,221.0
179.0,78.8333333333491,1.0,5.0,1.1762848046464,1,1,23.0
180.0,76.1000000000482,0.75,5.0,0.0339879026806509,1,1,0.0
181.0,80.4333333333146,1.0,5.0,0.0464857425770858,1,1,0.0
182.0,76.9666666666949,1.0,4.0,0.0653864089139567,1,1,0.0
183.0,73.833333333326,1.0,3.0,1.47450755691165,1,1,0.0
184.0,83.1000000000028,1.0,4.0,1.19251986572617,1,1,0.0
185.0,81.2999999999133,1.0,5.0,0.0484605104787025,1,1,0.0
186.0,78.700000000021,1.0,4.0,0.0659070362281549,1,1,0.0
187.0,78.3333333332367,1.0,3.0,2.25613164111898,1,1,0.0
188.0,86.9333333334261,1.0,4.0,1.82013039353854,1,1,32.0
189.0,82.4333333333169,1.0,5.0,0.0493570801064011,1,1,0.0
190.0,79.4,1.0,4.0,0.125460583588058,1,1,0.0
191.0,91.8333333333639,1.0,3.0,4.75744817254785,1,1,0.0
192.0,100.999999999997,1.0,4.0,7.8201106094712,1,1,165.0
193.0,97.2333333333366,1.0,5.0,5.00207390361685,1,1,134.0
194.0,102.400000000096,0.75,5.0,0.447057892116068,1,1,0.0
195.0,99.1666666666237,1.0,5.0,0.0922260025678004,1,1,0.0
196.0,110.300000000051,1.0,4.0,2.0055052481881,1,1,0.0
197.0,111.999999999903,1.0,5.0,1.67957402850933,1,1,19.0
198.0,112.233333333363,0.75,5.0,0.0470905296017489,1,1,0.0
199.0,110.033333333157,1.0,5.0,0.0907405220826594,1,1,0.0
200.0,108.833333333337,1.0,4.0,1.50602272019646,1,1,0.0
201.0,111.366666666663,1.0,5.0,0.797664838976918,1,1,0.0
202.0,108.133333333369,0.75,5.0,0.0395658056832067,1,1,0.0
203.0,98.9999999998944,1.0,5.0,0.0728190433097299,1,1,0.0
204.0,100.999999999997,1.0,4.0,0.506040729839124,1,1,0.0
205.0,101.333333333404,1.0,3.0,4.5612620834351,1,1,0.0
206.0,102.766666666725,1.0,4.0,8.64945458888924,1,1,193.0
207.0,99.2999999999503,1.0,5.0,6.35518050739178,1,1,186.0
208.0,102.233333333327,0.75,5.0,0.907710286863122,1,1,32.0
209.0,98.2000000000327,0.5,5.0,0.022347417801302,1,1,0.0
210.0,94.3333333333365,0.75,5.0,0.0409854434306876,1,1,0.0
211.0,95.6999999999936,1.0,5.0,0.0639953826820936,1,1,0.0
212.0,96.5333333333623,1.0,4.0,0.620386880751103,1,1,0.0
213.0,101.999999999925,1.0,3.0,4.94702765080513,1,1,0.0
214.0,99.3666666666468,1.0,4.0,7.69426715767154,1,1,184.0
215.0,102.945914654931,1.0,5.0,6.01406495076522,1,1,208.0
216.0,105.742535299746,0.75,5.0,1.1325716935045,1,1,42.0
217.0,107.817992776133,0.5,5.0,0.0255179006339456,1,1,0.0
218.0,109.618634615842,0.75,5.0,0.0505480715423468,1,1,0.0
219.0,116.888609878172,1.0,5.0,0.116225432505898,1,1,0.0
220.0,113.077999516143,1.0,4.0,0.596055785830376,1,1,0.0
221.0,104.506184120042,1.0,3.0,5.42913438779747,1,1,0.0
222.0,112.93437819856,1.0,4.0,10.7024391510645,1,1,278.0
223.0,119.690054463783,1.0,5.0,9.56185450320336,1,1,292.0
224.0,115.345026464393,0.75,5.0,3.42373219726461,1,1,150.0
225.0,105.607881840005,0.5,5.0,0.0243747258360081,1,1,0.0
226.0,98.4394048861329,0.75,5.0,0.0400731622113962,1,1,0.0
227.0,99.2764305084419,1.0,5.0,0.0737447013512656,1,1,0.0
228.0,102.905539883205,1.0,4.0,0.231604010202286,1,1,0.0
229.0,96.2029661420868,1.0,3.0,3.24701563011611,1,1,0.0
230.0,92.4573956241532,1.0,4.0,4.21876265250488,1,1,103.0
231.0,93.7179495449048,1.0,5.0,0.775318354221677,1,1,12.0
232.0,93.1153038778432,0.75,5.0,0.0347216824806609,1,1,0.0
233.0,82.1863270895117,1.0,5.0,0.0507981534740057,1,1,0.0
234.0,81.6971545537158,1.0,4.0,0.0612844145770377,1,1,0.0
235.0,74.5353381861444,1.0,3.0,0.541528347254836,1,1,0.0
236.0,77.0005645079887,1.0,2.0,5.54415567261512,1,1,0.0
237.0,76.5649106732286,1.0,3.0,9.30371505401751,1,1,273.0
238.0,85.1218788839011,1.0,4.0,7.24445980983885,1,1,305.0
239.0,80.2349027643661,1.0,5.0,1.67535040222843,1,1,68.0
240.0,82.1966508367432,0.75,5.0,0.0347394441126239,1,1,0.0
241.0,79.9687481412865,1.0,5.0,0.0448644988141937,1,1,0.0
242.0,75.1277666013537,1.0,4.0,0.0853158471279009,1,1,0.0
243.0,84.992276560721,1.0,3.0,1.22568876065277,1,1,0.0
244.0,81.6213227034658,1.0,4.0,0.64021680099999,1,1,0.0
245.0,84.821081360552,1.0,3.0,1.36926554465373,1,1,0.0
246.0,81.6691819598511,1.0,4.0,0.496407279333781,1,1,0.0
247.0,80.3363985017942,1.0,3.0,0.23222115623624,1,1,0.0
248.0,74.8906973212631,1.0,2.0,5.75940449147386,1,1,0.0
249.0,71.9978748977769,1.0,3.0,8.93055618536267,1,1,236.0
250.0,79.7837397768195,1.0,4.0,6.60776864783766,1,1,253.0
251.0,70.3542348328681,1.0,5.0,0.487400482571567,1,1,0.0
252.0,67.6096417572974,1.0,4.0,0.0522188003728838,1,1,0.0
253.0,66.618974988288,1.0,3.0,0.14950577175367,1,1,0.0
254.0,68.0776176675105,1.0,2.0,4.69142746892964,1,1,0.0
255.0,67.6713413911282,1.0,3.0,6.27064311626028,1,1,171.0
256.0,67.3116142701168,1.0,4.0,1.68636425682744,1,1,51.0
257.0,69.3522565922398,1.0,5.0,0.041961556968163,1,1,0.0
258.0,65.2104224483798,1.0,4.0,0.0462990010521205,1,1,0.0
259.0,56.4171423785812,1.0,3.0,0.0527972225766653,1,1,0.0
260.0,50.0890677016018,1.0,2.0,2.53709887425661,1,1,0.0
261.0,60.7527703336991,1.0,3.0,1.77833652255708,1,1,65.0
262.0,54.9733954734537,1.0,4.0,0.051940951205418,1,1,0.0
263.0,66.0248095365509,1.0,3.0,0.277945480728849,1,1,0.0
264.0,75.9841813381296,1.0,2.0,5.23651144312691,1,1,0.0
265.0,77.5547801585183,1.0,3.0,9.07926359845088,1,1,342.0
266.0,73.4603903509698,1.0,4.0,5.92455312005781,1,1,197.0
267.0,81.0529028699091,1.0,5.0,1.23563122215374,1,1,44.0
268.0,85.4188616505231,0.75,5.0,0.0350635318907658,1,1,0.0
269.0,81.6310147819984,1.0,5.0,0.0474893971491678,1,1,0.0
270.0,79.6452972702785,1.0,4.0,0.0601408045305423,1,1,0.0
271.0,74.0227164987864,1.0,3.0,0.576374612034972,1,1,0.0
272.0,78.1379104351095,1.0,2.0,6.26474597381159,1,1,0.0
273.0,78.4906189740354,1.0,3.0,8.99617299152207,1,1,352.0
274.0,75.3928083809718,1.0,4.0,6.14098097466576,1,1,212.0
275.0,72.6472138431512,1.0,5.0,0.570884163822193,1,1,0.0
276.0,74.2218062729165,1.0,4.0,0.0541651597318109,1,1,0.0
277.0,67.970247672737,1.0,3.0,0.14085212853901,1,1,0.0
278.0,70.3339379782503,1.0,2.0,5.32754102522658,1,1,0.0
279.0,69.3821954196912,1.0,3.0,7.18038948085425,1,1,214.0
280.0,62.8225543440523,1.0,4.0,1.52792048553294,1,1,65.0
281.0,60.3183809951749,1.0,5.0,0.0440345614022014,1,1,0.0
282.0,70.1555264144846,1.0,4.0,0.0589080024960324,1,1,0.0
283.0,74.1255821236893,1.0,3.0,0.161380819749793,1,1,0.0
284.0,67.5398265607371,1.0,2.0,4.14027975851037,1,1,0.0
285.0,65.2082873499309,1.0,3.0,5.6982647122077,1,1,131.0
286.0,75.1137987923707,1.0,4.0,2.96161459401899,1,1,112.0
287.0,73.8977789311917,1.0,5.0,0.0503194716000719,1,1,0.0
288.0,82.4195534247331,1.0,4.0,0.0774082727573474,1,1,0.0
289.0,81.7911542018526,1.0,3.0,2.69475560051309,1,1,0.0
290.0,89.7146864328321,1.0,4.0,2.92627090481498,1,1,38.0
291.0,86.8649553852317,1.0,5.0,0.137360158703977,1,1,0.0
292.0,82.0826163967609,1.0,4.0,0.0770037229144436,1,1,0.0
293.0,85.3004959312204,1.0,3.0,1.95204645115283,1,1,0.0
294.0,85.2741311494227,1.0,4.0,1.69076198090208,1,1,0.0
295.0,91.528083828352,1.0,5.0,0.0587721559828515,1,1,0.0
296.0,88.5550414572671,1.0,4.0,0.188748725930702,1,1,0.0
297.0,94.2767506152465,1.0,3.0,1.82547427782529,1,1,0.0
298.0,81.5034261695769,1.0,4.0,0.768475393575538,1,1,0.0
299.0,77.7377334382027,1.0,5.0,0.0501310043232707,1,1,0.0
300.0,80.1954959447398,1.0,4.0,0.0661485465379728,1,1,0.0
301.0,77.4421828171277,1.0,3.0,0.218643447086961,1,1,0.0
302.0,73.7068516321139,1.0,2.0,6.69143321808096,1,1,0.0
303.0,78.0335976951082,1.0,3.0,9.69568493009239,1,1,341.0
304.0,79.6718319469584,1.0,4.0,6.96605971204286,1,1,255.0
305.0,82.7857153368643,1.0,5.0,1.97325697250555,1,1,91.0
306.0,77.861094364449,0.75,5.0,0.0325552063992511,1,1,0.0
307.0,79.5420420046271,1.0,5.0,0.0475919718399594,1,1,0.0
308.0,76.5127564278497,1.0,4.0,0.0748564259057828,1,1,0.0
309.0,82.4929294175698,1.0,3.0,1.69335540663681,1,1,0.0
310.0,83.5057236178043,1.0,4.0,1.62999132253691,1,1,0.0
311.0,86.03153267355,1.0,5.0,0.0553927062487002,1,1,0.0
312.0,87.6535124535899,1.0,4.0,0.0681325696901249,1,1,0.0
313.0,79.8769038459622,1.0,3.0,1.72903305691884,1,1,0.0
314.0,83.1168462120734,1.0,4.0,0.87344614003543,1,1,0.0
315.0,87.8338155018827,1.0,5.0,0.0598978713569208,1,1,0.0
316.0,94.4728372571092,1.0,4.0,0.122647344493886,1,1,0.0
317.0,94.0871590782101,1.0,3.0,3.97210805541168,1,1,0.0
318.0,93.4392755046319,1.0,4.0,4.67799743113091,1,1,96.0
319.0,90.2176702859598,1.0,5.0,0.641720594088819,1,1,13.0
320.0,89.7304684798,1.0,4.0,0.0652535244702543,1,1,0.0
321.0,75.8547881742237,1.0,3.0,0.118166841997357,1,1,0.0
322.0,67.1736256570115,1.0,2.0,5.01056780774993,1,1,0.0
323.0,65.2057755165176,1.0,3.0,5.54734335325289,1,1,139.0
324.0,61.1703661344926,1.0,4.0,0.528072819344763,1,1,0.0
325.0,62.9317836495754,1.0,3.0,0.0721062959743731,1,1,0.0
326.0,60.4076556801052,1.0,2.0,3.77096144026121,1,1,0.0
327.0,63.6946049680673,1.0,3.0,3.7702573641401,1,1,125.0
328.0,56.1971363400465,1.0,4.0,0.0445509010161441,1,1,0.0
329.0,54.762191482926,1.0,3.0,0.0615196275468282,1,1,0.0
330.0,54.3195311236375,1.0,2.0,0.865973095362548,1,1,0.0
331.0,56.6954483377745,1.0,3.0,0.844752845061614,1,1,0.0
332.0,66.563511112745,1.0,4.0,0.0552614910892334,1,1,0.0
333.0,63.960872102819,1.0,3.0,0.0653756762869779,1,1,0.0
334.0,57.2406579936522,1.0,2.0,2.21518411196553,1,1,0.0
335.0,58.5440751802607,1.0,3.0,1.6520969780543,1,1,51.0
336.0,60.4803538611302,1.0,4.0,0.0448683960877527,1,1,0.0
337.0,58.9360105398694,1.0,3.0,0.0881136668377143,1,1,0.0
338.0,64.9237348570885,1.0,2.0,3.87249361105032,1,1,0.0
339.0,66.7493975289842,1.0,3.0,5.86663319084312,1,1,151.0
340.0,68.0385633116639,1.0,4.0,1.68466033913901,1,1,74.0
341.0,61.490556364784,1.0,5.0,0.0410950551074497,1,1,0.0
342.0,58.6200150644215,1.0,4.0,0.0435743207966273,1,1,0.0
343.0,56.7832431089907,1.0,3.0,0.0782424688392556,1,1,0.0
344.0,60.671674464318,1.0,2.0,4.0227925137094,1,1,0.0
345.0,59.7305666020682,1.0,3.0,1.9915268763707,1,1,77.0
346.0,57.4495030972619,1.0,4.0,0.0497874633585755,1,1,0.0
347.0,63.4696305833228,1.0,3.0,0.057662205041035,1,1,0.0
348.0,56.3312534118799,1.0,2.0,0.326819375716323,1,1,0.0
349.0,47.7382406458336,1.0,1.0,8.15654297338662,1,1,0.0
350.0,53.2187491307699,1.0,2.0,7.90104219042891,1,1,622.0
351.0,48.8141504673617,1.0,3.0,3.74176960936486,1,1,203.0
352.0,42.7962783577548,1.0,4.0,0.0441778629587988,1,1,0.0
353.0,53.5457017729016,1.0,3.0,0.0502518304411507,1,1,0.0
354.0,47.7272243588936,1.0,2.0,0.14818827834904,1,1,0.0
355.0,46.8465292895144,1.0,1.0,8.80802650479144,1,1,0.0
356.0,52.1488130059219,1.0,2.0,7.46165158612542,1,1,529.0
357.0,48.6794612192518,1.0,3.0,3.62056388832047,1,1,200.0
358.0,53.4674859065535,1.0,4.0,0.0898048794655176,1,1,0.0
359.0,64.2576216064113,1.0,3.0,0.115805729848041,1,1,0.0
360.0,65.340912838222,1.0,2.0,4.24588908599165,1,1,0.0
